DateTime_Hour,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price.1,Trade_Volume,Trade_Price_Mean
2025-01-22 10:00:00,314.74,179444.0,322.63,120706.0,310.11,189437.0,337.05,132673.0,318.69,7.89,368881.0,253379.0,3.13,622260,115502.0,-413.0,0.13,301.0,331.0,5243.0,316.97
2025-01-22 11:00:00,316.07,168690.0,324.51,117817.0,311.84,173768.0,341.19,127776.0,320.29,8.44,342458.0,245593.0,3.15,588051,96865.0,-377.5,0.11,303.0,329.0,5303.0,317.59
2025-01-22 12:00:00,305.02,169583.0,312.61,124055.0,300.87,186237.0,326.07,132996.0,308.81,7.59,355820.0,257051.0,2.85,612871,98769.0,-1070.5,0.11,292.0,320.0,5307.0,307.14
2025-01-22 13:00:00,301.85,184658.0,309.8,120212.0,298.24,186762.0,322.72,128035.0,305.82,7.95,371420.0,248247.0,2.81,619667,123173.0,-754.5,0.14,289.0,314.0,5317.0,303.0
2025-01-22 14:00:00,302.71,172883.0,313.26,115329.0,298.61,177427.0,332.82,125261.0,307.98,10.55,350310.0,240590.0,4.19,590900,109720.0,-623.5,0.14,289.0,315.0,5287.0,303.82
2025-01-22 15:00:00,296.46,137389.0,306.03,92486.0,291.92,147976.0,323.9,99587.0,301.24,9.57,285365.0,192073.0,4.05,477438,93292.0,-576.5,0.14,284.0,312.0,4309.0,297.73
2025-01-23 07:00:00,287.29,84005.0,305.34,56373.0,282.45,90417.0,339.01,58635.0,296.31,18.05,174422.0,115008.0,6.54,289430,59414.0,1000.0,0.16,275.0,298.0,2806.0,288.22
2025-01-23 08:00:00,286.56,173925.0,300.22,112461.0,282.27,170303.0,328.81,115730.0,293.39,13.67,344228.0,228191.0,5.44,572419,116037.0,581.5,0.15,271.0,300.0,5588.0,287.77
2025-01-23 09:00:00,282.97,169799.0,297.3,107992.0,278.93,184934.0,327.3,111361.0,290.13,14.33,354733.0,219353.0,5.61,574086,135380.0,931.5,0.17,269.0,295.0,5377.0,283.91
2025-01-23 10:00:00,280.17,152532.0,293.71,104539.0,276.08,159893.0,324.13,107280.0,286.94,13.54,312425.0,211819.0,5.66,524244,100606.0,245.5,0.14,268.4,293.0,5199.0,281.25
2025-01-23 11:00:00,289.28,187553.0,303.47,103883.0,284.76,185133.0,333.1,108332.0,296.38,14.19,372686.0,212215.0,5.29,584901,160471.0,-833.5,0.21,275.0,300.0,5631.0,290.11
2025-01-23 12:00:00,286.77,163207.0,301.4,108612.0,281.49,167617.0,332.86,111662.0,294.08,14.63,330824.0,220274.0,6.1,551098,110550.0,-1470.0,0.14,273.4,298.0,5779.0,288.02
2025-01-23 13:00:00,288.6,184437.0,298.38,118378.0,284.46,189953.0,319.04,124121.0,293.49,9.78,374390.0,242499.0,3.74,616889,131891.0,35.5,0.15,275.0,300.0,5673.0,289.95
2025-01-23 14:00:00,288.21,174396.0,303.0,103706.0,283.22,173222.0,332.5,107658.0,295.6,14.79,347618.0,211364.0,5.62,558982,136254.0,-473.5,0.18,274.0,301.0,5567.0,289.62
2025-01-23 15:00:00,288.29,170158.0,299.93,113223.0,283.45,178509.0,323.19,120528.0,294.11,11.64,348667.0,233751.0,4.41,582418,114916.0,1594.5,0.14,275.0,301.0,5313.0,289.99
2025-01-24 07:00:00,287.37,79166.0,307.97,57575.0,282.27,77514.0,331.17,62959.0,297.67,20.59,156680.0,120534.0,6.75,277214,36146.0,283.0,0.09,276.4,297.0,2647.0,288.54
2025-01-24 08:00:00,289.56,160489.0,333.97,100380.0,280.66,170572.0,389.2,101049.0,311.76,44.41,331061.0,201429.0,15.3,532490,129632.0,-235.0,0.17,275.17,304.0,6212.0,291.0
2025-01-24 09:00:00,297.21,153481.0,335.96,100111.0,285.72,159550.0,389.96,103424.0,316.59,38.75,313031.0,203535.0,14.06,516566,109496.0,517.0,0.15,284.0,309.5,6126.0,300.26
2025-01-24 10:00:00,298.47,155771.0,340.54,91720.0,288.47,156560.0,395.47,94545.0,319.5,42.07,312331.0,186265.0,14.14,498596,126066.0,2233.0,0.19,285.8,310.0,5789.0,301.1
2025-01-24 11:00:00,293.48,173201.0,328.1,102190.0,285.45,177170.0,377.63,107141.0,310.79,34.62,350371.0,209331.0,12.31,559702,141040.0,-159.0,0.19,277.0,309.0,6056.0,295.63
2025-01-24 12:00:00,294.3,183380.0,332.58,108864.0,286.0,183485.0,381.62,109830.0,313.44,38.28,366865.0,218694.0,13.63,585559,148171.0,-203.0,0.18,281.0,306.0,6371.0,296.21
2025-01-24 13:00:00,289.57,170716.0,331.75,108357.0,281.09,172075.0,384.18,110434.0,310.66,42.18,342791.0,218791.0,14.82,561582,124000.0,305.0,0.17,277.6,302.0,6326.0,290.83
2025-01-24 14:00:00,284.23,153084.0,330.08,94607.0,277.85,168053.0,386.6,95710.0,307.16,45.85,321137.0,190317.0,16.39,511454,130820.0,686.0,0.18,270.0,297.0,5745.0,284.96
2025-01-24 15:00:00,289.77,183227.0,325.55,107632.0,282.25,183759.0,374.42,107377.0,307.66,35.78,366986.0,215009.0,12.44,581995,151977.0,622.0,0.2,275.0,302.0,6281.0,290.83
2025-01-27 07:00:00,290.01,60627.0,300.6,43670.0,287.16,63565.0,322.32,47210.0,295.31,10.59,124192.0,90880.0,4.03,215072,33312.0,-1553.5,0.1,280.0,297.0,1975.0,290.72
2025-01-27 08:00:00,293.31,155946.0,302.44,105737.0,290.09,162942.0,320.47,113146.0,297.88,9.13,318888.0,218883.0,3.92,537771,100005.0,-2198.0,0.12,280.0,305.0,4705.0,294.19
2025-01-27 09:00:00,301.59,165884.0,310.99,119387.0,296.91,168035.0,330.82,126546.0,306.29,9.41,333919.0,245933.0,3.87,579852,87986.0,-857.5,0.11,286.0,315.0,5476.0,302.91
2025-01-27 10:00:00,307.28,182390.0,317.26,118086.0,303.41,189795.0,337.5,129957.0,312.27,9.99,372185.0,248043.0,3.71,620228,124142.0,-8.0,0.14,287.0,325.0,5530.0,309.23
2025-01-27 11:00:00,314.47,170476.0,322.57,124860.0,310.13,186306.0,335.65,137252.0,318.52,8.1,356782.0,262112.0,3.13,618894,94670.0,654.0,0.1,300.0,331.0,5298.0,316.76
2025-01-27 12:00:00,328.77,170715.0,337.0,124221.0,323.96,177597.0,347.93,134864.0,332.88,8.23,348312.0,259085.0,3.18,607397,89227.0,1079.5,0.09,313.0,342.0,5242.0,330.6
2025-01-27 13:00:00,333.61,185536.0,341.76,125816.0,330.0,185319.0,354.15,132299.0,337.69,8.15,370855.0,258115.0,2.95,628970,112740.0,-735.5,0.12,320.0,347.0,5298.0,335.54
2025-01-27 14:00:00,344.67,185969.0,351.77,129234.0,341.16,197210.0,360.04,137251.0,348.22,7.1,383179.0,266485.0,2.32,649664,116694.0,74.5,0.12,328.33,358.6,4985.0,346.22
2025-01-27 15:00:00,356.19,147446.0,363.92,100200.0,351.28,152415.0,373.61,106637.0,360.06,7.73,299861.0,206837.0,2.7,506698,93024.0,1684.0,0.13,335.0,376.0,4300.0,358.58
2025-01-28 07:00:00,364.35,94640.0,371.66,62648.0,360.91,104542.0,376.53,70687.0,368.0,7.32,199182.0,133335.0,1.85,332517,65847.0,-185.0,0.14,351.0,377.0,2457.0,365.93
2025-01-28 08:00:00,363.9,200762.0,371.52,123864.0,360.11,212349.0,377.62,131785.0,367.71,7.62,413111.0,255649.0,2.06,668760,157462.0,-1185.0,0.18,347.0,377.0,4937.0,365.6
2025-01-28 09:00:00,352.14,189692.0,359.78,118092.0,347.95,201977.0,369.36,125578.0,355.96,7.64,391669.0,243670.0,2.57,635339,147999.0,-825.5,0.17,333.0,367.0,5030.0,353.4
2025-01-28 10:00:00,341.51,192324.0,348.52,124577.0,338.24,202555.0,355.57,137938.0,345.01,7.01,394879.0,262515.0,1.98,657394,132364.0,-1067.5,0.15,328.0,354.0,5054.0,342.65
2025-01-28 11:00:00,334.83,183419.0,342.61,110556.0,331.91,203650.0,353.32,117243.0,338.72,7.78,387069.0,227799.0,2.32,614868,159270.0,342.5,0.19,325.0,348.0,4373.0,335.28
2025-01-28 12:00:00,336.47,169329.0,343.66,108228.0,333.38,177657.0,352.92,115528.0,340.07,7.19,346986.0,223756.0,2.23,570742,123230.0,806.5,0.15,325.0,346.0,4434.0,337.13
2025-01-28 13:00:00,352.2,191057.0,359.44,126233.0,348.76,212368.0,365.59,137254.0,355.82,7.24,403425.0,263487.0,1.97,666912,139938.0,-1053.5,0.15,331.0,370.33,4964.0,353.5
2025-01-28 14:00:00,366.66,162781.0,373.92,106596.0,362.97,176352.0,380.5,116476.0,370.29,7.26,339133.0,223072.0,2.03,562205,116061.0,2794.0,0.14,355.0,379.0,4406.0,369.04
2025-01-28 15:00:00,362.13,204304.0,369.59,125361.0,359.32,224955.0,374.63,134251.0,365.86,7.46,429259.0,259612.0,1.83,688871,169647.0,668.0,0.17,344.0,375.0,4790.0,363.24
2025-01-29 07:00:00,351.07,72479.0,358.97,57904.0,345.44,83371.0,369.9,62376.0,355.02,7.9,155850.0,120280.0,2.71,276130,35570.0,2193.0,0.09,344.0,366.0,2522.0,355.25
2025-01-29 08:00:00,353.16,163945.0,360.69,106736.0,348.97,171869.0,370.05,112032.0,356.92,7.53,335814.0,218768.0,2.43,554582,117046.0,4189.0,0.16,336.0,367.0,4680.0,355.71
2025-01-29 09:00:00,346.83,175469.0,355.36,114289.0,341.31,182415.0,369.87,125586.0,351.09,8.52,357884.0,239875.0,3.18,597759,118009.0,-633.0,0.15,335.0,361.0,5288.0,349.62
2025-01-29 10:00:00,340.37,190140.0,347.78,122710.0,336.49,188845.0,355.7,130765.0,344.08,7.42,378985.0,253475.0,2.28,632460,125510.0,-540.0,0.15,326.0,354.0,5281.0,342.21
2025-01-29 11:00:00,331.91,175911.0,340.04,118525.0,327.31,182437.0,352.53,123895.0,335.98,8.13,358348.0,242420.0,2.86,600768,115928.0,-405.0,0.15,318.0,348.0,5138.0,334.46
2025-01-29 12:00:00,318.4,171732.0,327.48,109181.0,314.13,169259.0,346.38,117296.0,322.94,9.08,340991.0,226477.0,3.52,567468,114514.0,-1766.0,0.15,300.0,340.0,5142.0,319.7
2025-01-29 13:00:00,315.66,171363.0,322.57,117139.0,311.9,189319.0,331.46,128057.0,319.12,6.91,360682.0,245196.0,2.12,605878,115486.0,-593.0,0.13,302.75,327.0,4978.0,316.94
2025-01-29 14:00:00,313.8,170915.0,321.79,115099.0,309.69,182281.0,334.67,123779.0,317.8,7.98,353196.0,238878.0,2.73,592074,114318.0,1038.0,0.15,299.67,325.0,4943.0,314.66
2025-01-29 15:00:00,312.95,170011.0,320.76,111740.0,309.18,179995.0,333.61,122525.0,316.86,7.81,350006.0,234265.0,3.04,584271,115741.0,-1612.0,0.14,300.0,325.0,4721.0,314.04
2025-01-30 07:00:00,309.13,79309.0,316.22,56131.0,306.04,84960.0,327.29,60066.0,312.67,7.09,164269.0,116197.0,2.56,280466,48072.0,-353.5,0.11,295.0,318.0,2470.0,310.39
2025-01-30 08:00:00,305.58,150145.0,313.34,107393.0,302.0,148443.0,328.53,115666.0,309.46,7.75,298588.0,223059.0,3.08,521647,75529.0,-1566.5,0.09,293.5,318.0,4558.0,306.42
2025-01-30 09:00:00,308.06,172082.0,315.69,110866.0,304.97,170767.0,330.32,119491.0,311.88,7.63,342849.0,230357.0,2.72,573206,112492.0,1589.0,0.14,292.0,317.0,4877.0,308.61
2025-01-30 10:00:00,310.03,171798.0,317.04,125522.0,306.53,169241.0,326.18,134667.0,313.53,7.02,341039.0,260189.0,2.41,601228,80850.0,-256.5,0.07,296.0,318.0,5179.0,310.89
2025-01-30 11:00:00,316.05,152302.0,323.71,110263.0,312.32,156866.0,333.68,118927.0,319.88,7.67,309168.0,229190.0,2.58,538358,79978.0,1760.0,0.1,298.0,330.0,4650.0,317.57
2025-01-30 12:00:00,314.58,177255.0,322.03,112624.0,310.73,181746.0,335.59,123509.0,318.31,7.44,359001.0,236133.0,2.73,595134,122868.0,-962.5,0.15,300.8,326.0,5280.0,315.75
2025-01-30 13:00:00,310.99,177361.0,318.04,118850.0,307.26,191125.0,326.95,131192.0,314.52,7.05,368486.0,250042.0,2.29,618528,118444.0,-1358.5,0.13,297.67,322.0,4797.0,312.09
2025-01-30 14:00:00,311.04,171876.0,318.15,117493.0,307.12,180983.0,329.63,127858.0,314.6,7.11,352859.0,245351.0,2.58,598210,107508.0,-1479.5,0.13,296.0,324.0,5198.0,312.48
2025-01-30 15:00:00,317.1,157405.0,324.89,108386.0,313.19,167829.0,338.94,116423.0,320.99,7.79,325234.0,224809.0,2.91,550043,100425.0,2899.0,0.12,302.0,331.0,4890.0,318.64
2025-01-31 07:00:00,313.65,89509.0,324.67,55865.0,309.88,94517.0,341.65,58095.0,319.16,11.02,184026.0,113960.0,4.18,297986,70066.0,-302.0,0.16,301.0,325.0,2576.0,315.68
2025-01-31 08:00:00,311.05,182438.0,320.03,124851.0,307.23,192295.0,332.89,135223.0,315.54,8.99,374733.0,260074.0,3.03,634807,114659.0,-125.0,0.12,297.0,322.0,5321.0,312.55
2025-01-31 09:00:00,312.53,176755.0,322.65,122562.0,308.56,183713.0,337.59,130127.0,317.59,10.12,360468.0,252689.0,3.83,613157,107779.0,854.0,0.12,298.0,324.0,5262.0,314.56
2025-01-31 10:00:00,313.5,152503.0,322.88,99061.0,308.83,154921.0,336.94,108443.0,318.19,9.38,307424.0,207504.0,3.61,514928,99920.0,2572.0,0.14,300.0,326.0,4765.0,315.84
2025-01-31 11:00:00,312.22,169879.0,325.16,116781.0,307.54,181937.0,344.95,123961.0,318.69,12.94,351816.0,240742.0,5.16,592558,111074.0,1203.0,0.13,299.8,324.0,5630.0,314.23
2025-01-31 12:00:00,306.12,173961.0,316.44,119797.0,301.38,180490.0,332.98,129327.0,311.28,10.32,354451.0,249124.0,3.68,603575,105327.0,-427.0,0.12,292.0,321.0,5605.0,308.4
2025-01-31 13:00:00,300.98,159387.0,317.82,105146.0,295.51,159190.0,346.97,113512.0,309.4,16.84,318577.0,218658.0,6.94,537235,99919.0,-337.0,0.12,290.0,313.0,5622.0,302.9
2025-01-31 14:00:00,297.86,151561.0,316.87,96096.0,293.49,157783.0,349.63,102052.0,307.36,19.01,309344.0,198148.0,7.17,507492,111196.0,69.0,0.15,287.0,309.0,5019.0,298.91
2025-01-31 15:00:00,298.93,154650.0,314.91,106297.0,294.42,157213.0,345.02,109530.0,306.92,15.98,311863.0,215827.0,6.16,527690,96036.0,-517.0,0.12,286.0,309.0,5065.0,299.95
2025-02-03 07:00:00,308.47,76894.0,342.42,44788.0,303.36,73606.0,378.89,45344.0,325.45,33.95,150500.0,90132.0,10.41,240632,60368.0,-1163.0,0.18,290.0,316.0,2266.0,308.79
2025-02-03 08:00:00,308.38,159284.0,353.06,98479.0,300.82,161326.0,405.63,101195.0,330.72,44.68,320610.0,199674.0,15.53,520284,120936.0,-123.0,0.17,295.5,318.0,5691.0,309.14
2025-02-03 09:00:00,317.91,174790.0,357.82,106336.0,310.56,178339.0,404.13,109214.0,337.87,39.91,353129.0,215550.0,13.58,568679,137579.0,-1334.0,0.17,301.0,332.0,6219.0,319.39
2025-02-03 10:00:00,320.4,173017.0,361.26,102878.0,310.74,180245.0,409.97,106219.0,340.83,40.87,353262.0,209097.0,14.5,562359,144165.0,774.0,0.19,307.6,332.0,6332.0,323.13
2025-02-03 11:00:00,324.6,170832.0,360.42,107988.0,314.89,187807.0,403.84,111134.0,342.51,35.82,358639.0,219122.0,12.86,577761,139517.0,-1554.0,0.17,312.57,338.0,6253.0,327.21
2025-02-03 12:00:00,334.88,181440.0,354.77,114800.0,328.22,178216.0,382.12,122599.0,344.82,19.89,359656.0,237399.0,7.03,597055,122257.0,94.0,0.14,320.0,347.0,5730.0,337.29
2025-02-03 13:00:00,338.29,174378.0,371.33,107128.0,330.33,174592.0,411.91,111046.0,354.81,33.04,348970.0,218174.0,11.9,567144,130796.0,1037.0,0.17,323.0,354.0,6201.0,340.53
2025-02-03 14:00:00,348.72,164291.0,366.88,103482.0,340.48,167334.0,389.23,111717.0,357.8,18.16,331625.0,215199.0,6.45,546824,116426.0,1080.0,0.15,334.0,365.0,5423.0,351.68
2025-02-03 15:00:00,347.09,153612.0,384.47,95237.0,335.36,159115.0,431.75,95542.0,365.78,37.38,312727.0,190779.0,13.95,503506,121948.0,502.0,0.17,331.0,363.0,5950.0,351.3
2025-02-04 07:00:00,359.24,85603.0,366.46,63278.0,355.02,95785.0,376.42,63414.0,362.85,7.22,181388.0,126692.0,2.37,308080,54696.0,1937.0,0.11,346.0,374.0,2519.0,361.21
2025-02-04 08:00:00,359.0,187159.0,366.36,118201.0,355.44,188097.0,375.83,128823.0,362.68,7.37,375256.0,247024.0,2.19,622280,128232.0,1801.0,0.15,345.0,374.0,4801.0,361.45
2025-02-04 09:00:00,351.59,178679.0,358.97,116302.0,347.55,182085.0,368.31,124542.0,355.28,7.38,360764.0,240844.0,2.51,601608,119920.0,454.0,0.14,334.0,373.0,5129.0,354.38
2025-02-04 10:00:00,344.79,189442.0,352.13,125545.0,341.36,197475.0,359.86,138037.0,348.46,7.34,386917.0,263582.0,2.08,650499,123335.0,-337.0,0.13,330.0,361.0,5227.0,346.66
2025-02-04 11:00:00,334.32,172795.0,340.87,113557.0,331.24,191739.0,348.38,127699.0,337.59,6.55,364534.0,241256.0,1.87,605790,123278.0,79.0,0.15,319.0,351.0,4693.0,335.37
2025-02-04 12:00:00,333.08,146207.0,339.98,103313.0,329.62,156547.0,353.34,110188.0,336.53,6.9,302754.0,213501.0,2.47,516255,89253.0,186.0,0.12,319.4,346.14,4544.0,334.24
2025-02-04 13:00:00,341.38,175249.0,348.3,123171.0,337.75,191865.0,356.12,133661.0,344.84,6.92,367114.0,256832.0,2.3,623946,110282.0,236.0,0.12,327.0,357.0,5114.0,343.07
2025-02-04 14:00:00,355.12,192166.0,362.32,122942.0,351.75,181931.0,369.53,130271.0,358.72,7.2,374097.0,253213.0,2.21,627310,120884.0,288.0,0.13,337.0,375.0,5105.0,357.08
2025-02-04 15:00:00,354.48,169733.0,361.81,118920.0,350.45,176826.0,370.47,129601.0,358.15,7.33,346559.0,248521.0,2.36,595080,98038.0,-121.0,0.11,337.0,373.0,5215.0,356.98
2025-02-05 07:00:00,336.65,58968.0,344.66,38528.0,331.43,63461.0,351.24,41709.0,340.66,8.01,122429.0,80237.0,2.48,202666,42192.0,689.5,0.15,326.5,353.0,1651.0,341.42
2025-02-05 08:00:00,326.41,163902.0,335.13,115747.0,320.97,167522.0,350.69,124309.0,330.77,8.72,331424.0,240056.0,3.46,571480,91368.0,-833.0,0.1,305.0,346.0,5523.0,328.87
2025-02-05 09:00:00,317.9,178152.0,325.39,126169.0,313.96,183246.0,335.23,134705.0,321.64,7.49,361398.0,260874.0,2.43,622272,100524.0,-302.0,0.1,301.0,333.0,5319.0,320.17
2025-02-05 10:00:00,307.73,173344.0,318.5,114449.0,302.76,174830.0,338.66,119143.0,313.11,10.77,348174.0,233592.0,4.56,581766,114582.0,-284.0,0.14,293.0,331.0,5586.0,310.68
2025-02-05 11:00:00,305.78,174016.0,314.77,117864.0,301.48,171991.0,328.85,125519.0,310.27,8.99,346007.0,243383.0,3.39,589390,102624.0,-533.0,0.12,293.0,318.0,5527.0,308.04
2025-02-05 12:00:00,303.78,173877.0,317.11,112207.0,298.81,172683.0,336.43,119626.0,310.45,13.33,346560.0,231833.0,5.15,578393,114727.0,-520.5,0.13,289.0,317.0,5505.0,305.45
2025-02-05 13:00:00,293.37,176336.0,303.46,113678.0,288.41,178551.0,325.0,122131.0,298.42,10.09,354887.0,235809.0,4.32,590696,119078.0,-443.0,0.15,281.0,308.0,5785.0,295.59
2025-02-05 14:00:00,288.19,157315.0,297.07,108579.0,283.84,162274.0,314.75,115775.0,292.63,8.89,319589.0,224354.0,3.78,543943,95235.0,-1664.0,0.12,276.0,301.0,5398.0,289.72
2025-02-05 15:00:00,284.05,135125.0,295.72,97913.0,280.78,144072.0,312.83,105460.0,289.89,11.67,279197.0,203373.0,3.87,482570,75824.0,-2079.5,0.1,272.0,296.0,4251.0,284.67
2025-02-06 07:00:00,276.3,68070.0,291.41,49220.0,272.75,76088.0,314.82,53140.0,283.85,15.11,144158.0,102360.0,4.6,246518,41798.0,-1900.5,0.11,262.0,284.0,2242.0,277.19
2025-02-06 08:00:00,280.17,165274.0,321.92,100545.0,274.79,161962.0,377.84,101069.0,301.05,41.75,327236.0,201614.0,13.95,528850,125622.0,-1630.5,0.16,264.0,288.0,5864.0,280.88
2025-02-06 09:00:00,287.67,167119.0,316.54,108118.0,280.0,180185.0,360.61,110722.0,302.1,28.87,347304.0,218840.0,11.09,566144,128464.0,-1184.5,0.16,272.0,302.0,6128.0,289.68
2025-02-06 10:00:00,292.3,173251.0,336.07,106085.0,283.97,179274.0,385.52,106413.0,314.19,43.77,352525.0,212498.0,14.49,565023,140027.0,891.0,0.18,277.0,303.0,6302.0,294.81
2025-02-06 11:00:00,292.2,171664.0,327.65,108130.0,282.87,178487.0,371.62,110436.0,309.93,35.45,350151.0,218566.0,11.68,568717,131585.0,1102.5,0.17,279.0,303.0,6215.0,294.99
2025-02-06 12:00:00,292.77,164948.0,335.49,108351.0,282.28,168101.0,384.06,110585.0,314.13,42.72,333049.0,218936.0,14.36,551985,114113.0,-225.0,0.15,277.0,303.0,6268.0,295.46
2025-02-06 13:00:00,296.41,184829.0,325.56,109234.0,289.3,190340.0,367.23,116631.0,310.99,29.15,375169.0,225865.0,10.15,601034,149304.0,165.0,0.18,281.0,311.0,6192.0,298.84
2025-02-06 14:00:00,298.9,159551.0,339.16,100228.0,287.62,149883.0,390.55,101976.0,319.03,40.26,309434.0,202204.0,14.61,511638,107230.0,-55.0,0.14,286.0,313.0,6048.0,302.97
2025-02-06 15:00:00,298.3,151369.0,333.39,95149.0,286.7,150761.0,380.77,97875.0,315.84,35.08,302130.0,193024.0,13.36,495154,109106.0,282.0,0.16,286.0,313.0,5682.0,302.45
2025-02-07 07:00:00,303.36,64269.0,310.23,42368.0,299.99,67810.0,319.57,46463.0,306.8,6.87,132079.0,88831.0,2.42,220910,43248.0,-454.0,0.15,294.75,317.0,1766.0,304.24
2025-02-07 08:00:00,312.94,176074.0,319.79,121033.0,309.31,188160.0,329.05,129019.0,316.37,6.84,364234.0,250052.0,2.22,614286,114182.0,276.0,0.13,298.0,330.0,5189.0,314.74
2025-02-07 09:00:00,321.82,175589.0,328.71,123111.0,317.91,191954.0,338.19,128316.0,325.27,6.89,367543.0,251427.0,2.1,618970,116116.0,9.0,0.13,308.0,340.0,5240.0,323.86
2025-02-07 10:00:00,323.64,185431.0,330.5,123204.0,320.07,190120.0,337.44,131885.0,327.07,6.86,375551.0,255089.0,2.08,630640,120462.0,15.0,0.12,307.0,339.0,5155.0,325.51
2025-02-07 11:00:00,325.76,184816.0,332.73,124803.0,322.4,186961.0,340.78,132178.0,329.24,6.98,371777.0,256981.0,2.28,628758,114796.0,418.0,0.13,311.0,337.0,5085.0,327.1
2025-02-07 12:00:00,325.61,156297.0,332.71,102331.0,321.16,167081.0,341.62,109033.0,329.16,7.09,323378.0,211364.0,2.18,534742,112014.0,-311.0,0.16,314.0,341.0,4875.0,328.74
2025-02-07 13:00:00,319.95,154603.0,327.34,108601.0,315.23,167839.0,344.56,114398.0,323.65,7.39,322442.0,222999.0,2.95,545441,99443.0,98.0,0.13,302.0,340.0,5010.0,322.5
2025-02-07 14:00:00,312.03,169002.0,318.78,123932.0,308.57,184704.0,327.85,129120.0,315.4,6.75,353706.0,253052.0,2.16,606758,100654.0,-106.0,0.11,298.0,325.0,5157.0,313.47
2025-02-07 15:00:00,307.81,168905.0,314.69,112532.0,304.75,177096.0,322.51,120763.0,311.25,6.89,346001.0,233295.0,2.35,579296,112706.0,-856.0,0.14,295.0,323.0,4559.0,308.8
2025-02-10 07:00:00,304.26,74818.0,331.72,48126.0,299.43,82460.0,367.25,49273.0,317.99,27.46,157278.0,97399.0,9.53,254677,59879.0,1197.5,0.17,294.75,312.0,2412.0,305.24
2025-02-10 08:00:00,308.03,169825.0,328.44,105816.0,303.66,174596.0,358.22,111616.0,318.23,20.41,344421.0,217432.0,6.87,561853,126989.0,-1511.0,0.16,291.0,318.0,5465.0,308.86
2025-02-10 09:00:00,308.27,165594.0,324.97,108831.0,303.91,160232.0,348.58,116582.0,316.62,16.7,325826.0,225413.0,5.67,551239,100413.0,-801.5,0.14,296.0,320.0,5170.0,309.11
2025-02-10 10:00:00,312.35,173540.0,323.09,119014.0,308.14,176808.0,338.99,121386.0,317.72,10.74,350348.0,240400.0,3.7,590748,109948.0,506.0,0.13,298.0,325.0,5583.0,313.58
2025-02-10 11:00:00,321.62,174629.0,334.21,114472.0,317.36,185567.0,355.48,116212.0,327.92,12.58,360196.0,230684.0,4.7,590880,129512.0,-1164.0,0.16,308.5,335.0,5645.0,323.61
2025-02-10 12:00:00,323.64,182377.0,334.95,117747.0,319.71,188996.0,349.74,127610.0,329.3,11.31,371373.0,245357.0,3.91,616730,126016.0,-681.5,0.14,308.0,336.0,5208.0,324.99
2025-02-10 13:00:00,327.85,156626.0,353.27,100211.0,320.61,155867.0,397.81,103791.0,340.56,25.41,312493.0,204002.0,9.36,516495,108491.0,1813.5,0.15,313.0,338.0,5808.0,329.21
2025-02-10 14:00:00,328.88,143784.0,347.78,87132.0,322.85,150093.0,377.01,93287.0,338.33,18.9,293877.0,180419.0,6.61,474296,113458.0,2464.0,0.17,313.33,340.0,4939.0,330.57
2025-02-10 15:00:00,321.15,166275.0,351.12,99326.0,314.02,152459.0,393.47,102292.0,336.14,29.97,318734.0,201618.0,10.99,520352,117116.0,-916.0,0.17,306.4,332.0,5967.0,322.31
2025-02-11 07:00:00,322.86,86320.0,331.81,58405.0,319.18,88983.0,345.41,59988.0,327.33,8.95,175303.0,118393.0,2.52,293696,56910.0,53.0,0.14,311.0,331.0,2700.0,323.76
2025-02-11 08:00:00,321.2,153428.0,338.62,97727.0,316.19,156092.0,375.06,99634.0,329.91,17.42,309520.0,197361.0,6.77,506881,112159.0,-1626.5,0.15,307.0,331.0,5282.0,321.97
2025-02-11 09:00:00,326.88,163944.0,345.39,105791.0,320.19,169896.0,378.82,109235.0,336.14,18.51,333840.0,215026.0,7.34,548866,118814.0,-1114.5,0.16,312.0,339.0,5961.0,328.41
2025-02-11 10:00:00,328.16,166586.0,342.17,114565.0,323.34,167180.0,367.55,118188.0,335.17,14.02,333766.0,232753.0,5.24,566519,101013.0,-553.5,0.13,310.0,340.0,5592.0,329.16
2025-02-11 11:00:00,324.96,188477.0,334.62,120659.0,320.92,192412.0,351.4,129625.0,329.79,9.66,380889.0,250284.0,3.63,631173,130605.0,-303.5,0.14,312.0,336.0,5592.0,326.74
2025-02-11 12:00:00,325.79,159107.0,339.72,106690.0,320.83,158144.0,369.78,110544.0,332.75,13.93,317251.0,217234.0,5.74,534485,100017.0,-403.5,0.13,310.33,338.0,5673.0,326.93
2025-02-11 13:00:00,326.07,166633.0,340.1,108369.0,319.47,168605.0,367.33,113263.0,333.08,14.03,335238.0,221632.0,5.59,556870,113606.0,-1388.5,0.15,311.0,338.0,5841.0,327.77
2025-02-11 14:00:00,331.87,179411.0,344.88,115281.0,325.99,179210.0,366.39,123411.0,338.37,13.01,358621.0,238692.0,5.4,597313,119929.0,-710.0,0.15,318.0,342.0,5730.0,333.56
